,Komponente,Label
699,"(Vierfarb-)BUNTE Fastnacht wie wir sie lieben. 
??????
Meenzer Fastnacht heißt für uns Toleranz, Akzeptanz, Vielfalt und Menschlichkeit. 

Heute Abend bei #mainzbleibtmainz und in den kommenden närrischen Tagen möchten wir ein Zeichen setzen und haben hierzu gemeinsam mit unseren Freunden des @mcc_mainz zwei Buttons produziert. 

Für unsere vielfachbunte Meenzer Fastnacht! 
HELAU ?????????

#niewiederistjetzt #helau #mainz #helaugegenrechts
",/Nicht-argumentativer Text
700,"#AufstehenGegenRechts #fckafd #AfDsindFaschisten #wirsindmehr 
#DeutschlandStehtAuf #LAUTgegenRechts #NieWieder #Niewiederistjetzt #noNazis #noAfD  #AfDVerbotJETZT!  #WirSindDieBrandmauer #niewiederfaschismus #ms1602",/Nicht-argumentativer Text
701,"Die Holocaust-Überlebende Margot Friedländer hat sich im tagesthemen-Interview tief bestürzt über den zunehmenden Antisemitismus geäußert. Sie sei dankbar für die Proteste gegen rechts - doch noch viel mehr Menschen sollten laut ihre Meinung sagen.
	Kurze Ansage von Kalle????
	
	
	Festhalten. Setzen. Staunen. 

Es kursiert das Gerücht, 
dass der Vorgänger des neuen A fD Bürgermeister in Sachsen, 
ein Mensch aus der FDP, 
der lange Jahre Bürgermeister in dem Landkreis war, 
über Hetze in den Suizid getrieben wurde. 

Wer von Euch hat was hierzu und wo gehört oder gelesen? 

Link zu den Screenshots hier, 
wie immer im ersten Kommentar. 

***

Kommt gut in den Tag! 

(Was verrückte, schlimme und traurige Zeiten. Um so schöner, dass wir hier wissen: #wirsindmehr, #niewiederistjetzt und #KeinVergessen)
",/Nicht-argumentativer Text
702,"?Hunderttausende Menschen sind am Wochenende in ganz Deutschland für die Demokratie auf die Straße gegangen und haben friedlich gegen rechts protestiert. Politiker und Organisationen bedankten sich ? für ein ?klares Signal?. Auch im Südwesten gingen Zehntausende gegen Rechtsextremismus und für die Demokratie auf die Straße. An den Protesten in mehreren Städten nahmen nach Zählungen von Polizei und Veranstaltern mindestens 110.000 Menschen teil.
",/Nicht-argumentativer Text
703,"beginnt um 10 Uhr. 

#uetersen
	
	
	
	JETZT ist die Zeit, das zu verhindern!
? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
#keinmenschistillegal #kmii #gegenrassismus #keinbockaufnazis #keinbierfürnazis #gegenrechts #wirhabenplatz #gegennazis #antifa #fckafd #nazisraus #leavenoonebehind #keinplatzfürnazis #noafd #nonazis #wirsindmehr #blacklivesmatter #loveislove #fcknzs #refugeeswelcome #neinzurafd #noborders #antinazis
",/Nicht-argumentativer Text
704," in der Gaststätte ?De Pütt?.
	
	
	
	
	Gerade mal so 3 Wochen - und heute die 300er Marke geknackt. 
300 x DANKE an euch alle ????

#gemeinsamgegenrechts
#fckafd
#wirsindmehr
#niewiederistjetzt
	
	Akteure aus der Dachauer Zivilgesellschaft wollen einen Zeichen der Solidarität mit jüdischen Menschen setzen.
	
	
	
	
	
	
	
	
	
	Üblicherweise schreiben wir hier Geschichten. Wir fassen zusammen, was war, wir schreiben, wofür wir uns einsetzen, wir erzählen, was werden soll. Heute machen wir es anders. Wir zeigen die, die?
",/Nicht-argumentativer Text
705,"Update zu den morgigen Kundgebungen!

Wie bereits angekündigt, treffen wir uns am Von-Sandt-Ufer. Dort möchte die sog. ?WerteUnion? die MS Godesia besteigen. Wir wissen nicht den exakten Zeitpunkt, deswegen werden wir sie dort ab 7 Uhr erwarten. Wer erst später kann ? kein Problem! Wir werden einen langen Atem brauchen!

Gegen 11 Uhr werden wir uns dann zum Alten Wasserwerk und dem alten Plenarsaal aufmachen und dort die ?WerteUnion? erwarten!

 #bonnbleibtbunt #niewiederistjetzt #werteunion #dielinke #bonn",/Nicht-argumentativer Text
706,"Die Veranstalter der Kundgebung vor dem Bundestag sprechen von 350.000 Teilnehmenden. Das Bündnis ?Zusammen gegen Rechts? hatte aufgerufen.
",/Nicht-argumentativer Text
707,"#niewiederistjetzt #noafd #demokratiesta?rken
	Düsseldorf erhebt die Stimme: Für Demokratie und Rechtsstaatlichkeit.
 
23 Persönlichkeiten aus dem öffentlichen Leben der Landeshauptstadt setzen mit ihrem Statement ein Zeichen. #NieWiederIstJetzt
",/Nicht-argumentativer Text
708,"? Wir sagen ZUSAMMEN-HALT!

Das Wir ist nun mit fast 50 (??) unterstützenden Gruppen so viel größer und so viel stärker geworden. DANKE ?

Lasst uns weiter zusammenhalten als wehrhafte Demokratie und weiter für die Demo am Sonntag mobilisieren mit unserem Hashtag ??#WirSagenZusammenHALT
Denn:
? Wir wollen ZUSAMMEN FÜR Demokratie und Vielfalt demonstrieren!

? Wir wehren uns ZUSAMMEN GEGEN jegliche Diskriminierung und GEGEN Rechtsextremismus!

? Wir können nur ZUSAMMEN MIT DIR auf der Straße die Politik zum Handeln bringen!

Wann: ? Sonntag, 18.2.24, 16 Uhr
Wo:? Landwehrplatz Saarbrücken Saarbrücken ",/Nicht-argumentativer Text
709,"findet ihr am Tag selbst auf den Kanälen von Dresden WiEdersetzen. Alerta!

#dd1102 #dresdenwiedersetzen #dresden #dd1302 #fcknzs #nazisstoppen #niewiederistjetzt #gedenkenabschaffen #nazisblockieren #naziaufmärschestoppen",/Nicht-argumentativer Text
710,"In Bad Oldesloe findet nach Enthüllungen über die AfD und die Werteunion eine Kundgebung gegen den Rechtsruck statt. Dazu rufen mehrere Oldesloer auf
	
	
	
	
	? Aufruf zur Demonstration!
",/Nicht-argumentativer Text
711,"Es geht in die zweite Runde. Als Redner sind diesmal die drei Landtagsabgeordneten aus unserem Wahlkreis Hermino Katzenstein, Jan-Peter Röderer MdL und Albrecht Schütte MdL mit dabei
Wir hoffen wieder auf zahlreiche Unterstützung aus der Bevölkerung. Vielen Dank!
	Das Süßeste was ich in letzter Zeit gesehen habe. Ehrlich. 

#wirsindmehr??????
",/Nicht-argumentativer Text
712,"#niewieder
#niewiederistjetzt 

(SPD WI)
",/Nicht-argumentativer Text
713,"Demonstration durch die Innenstadt zur zentralen Kundgebung am Talbahnhof.

Am 27.01.2024 treffen wir uns um 10:00 Uhr vor der Dreieinigkeitskirche in Eschweiler (Moltkestraße), um überparteilich und als eine Gesellschaft ein Zeichen gegen Diskrimierung und Hass zu setzen.

Kommt vorbei, seid bunt und laut! ""Nie wieder"" ist jetzt!

 #niewiederistjetzt #fckafd #wirsindmehr #wirsindviele",/Nicht-argumentativer Text
714,"Am 27.01. ist der Gedenktag an die Opfer des Nationalsozialismus. Aus diesem Anlass findet in Bocholt um 14:00 Uhr auf dem Berliner Platz eine Demonstration gegen rechtsradikale Tendenzen in unserer Gesellschaft statt, welche wir unterstützen: gegen Deportationspläne (egal welche beschönigten Namen man dem gibt), Entrechtung und in Erinnerung an all die Menschen, die Opfer rechter Gewalt wurden und noch immer sind. 
Die Demonstration wird durch ein überparteiliches Bündnis getragen. Es wird darum gebeten, keine Parteifahnen mitzubringen.
",/Nicht-argumentativer Text
715,"Die größte Demonstration der Nachkriegsgeschichte Marburg. 16.000 Menschen bei 80.000 Einwohnern demonstrieren gegen Rechts und für den Erhalt der Demokratie. Richtig stark. ? #NieWiederIstJetzt
	#TEAMHEIMATSie haben sich untergehakt sind #wirsindmehr und gehen wieder ganz solidarisch, zu Boden.Um Wasserstoff aus Strom zu machen, braucht man doch erst...
",/Nicht-argumentativer Text
716,"	#Unterschleißheim ist bunt - ein Fest für die #Demokratie und die #Vielfalt in unserer Stadt! 
",/Nicht-argumentativer Text
717,"Schreib uns in die Kommentare, dass auch du dabei bist.

#bocholterhandwerksmuseum #museum #wirsindmehr #wirsindbunt #niewieder #niewiederfaschismus #fcknazis #bocholt #bocholtbleibtbunt #demokratie #demokratieleben
",/Nicht-argumentativer Text
718,"Am Donnerstag, dem 9. November 2023 zeigen die Dresdner Kultureinrichtungen #WOD ? Initiative Weltoffenes Dresden in Kooperation mit dem Bündnis gegen Antisemitismus in Dresden und Ostsachsen und dem Landesverband Sachsen der Jüdischen Gemeinden von 14.30 bis 19.30 Uhr eine temporäre Installati...
	Am heutigen Samstag wird im Schwalm-Eder-Kreis gegen Rechtsextremismus und für Demokratie demonstriert. In Treysa und Fritzlar sind Veranstaltungen angemeldet.
	
	
	Geesthacht. Montag, 29. Januar, 17h, Rathausplatz. Demo gegen Hass. Für ein buntes und offenes Geesthacht. 
#NieWiederIstJetzt
	
	
	
	
	
	
	
	
	#niewiederistjetzt #keinenazisindieparlamente #AfDVerbotjetzt
",/Nicht-argumentativer Text
719,"vergangenen Woche in seinen Filialen in Sachsen und Thüringen ausgelegt hatte. Am oberen Rand des Flyers befand sich ein Aufdruck mit dem Slogan: ?Für Demokratie ? Gegen Nazis?. Ein Sturm der Entrüstung setzte ein. Dabei hatte Simmel einfach nur von Nazis gesprochen, keine andere Gruppierung oder Bewegung so bezeichnet. AfD-Stadtrat Heiko Gumprecht aus Crimmitschau drohte dem Unternehmer in einer Email sogar indirekt mit Boykott. Er verlangte in seinem Schreiben an Simmel eine Rückantwort, ?damit wir gegebenenfalls unsere Mitgliedschaft, Unterstützer und Wähler entsprechend informieren können, welches Geschäft sie in Zukunft meiden sollten.?
Peter Simmel ist von den vielen Anfeindungen und dem massiven Druck auf ihn und sein Unternehmen wohl völlig überrascht worden. Als Begründung für seine Entschuldigung und dafür, dass er die entsprechenden Werbeprospekte wieder einkassierte, gab er allerdings etwas anderes an. Es tue ihm leid, dass sich so viele Menschen angesprochen gefühlt hätten, die lediglich mit der Politik der Bundesregierung nicht einverstanden seien.
Jetzt kursiert im Internet allerdings ein firmeninternes Schreiben, das nahelegt, dass Peter Simmel auch seine Angestellten vor Angriffen wegen seiner Anti-Nazi-Prospekte schützen wollte. Hier fällt auch der Satz: ?Da habe ich ja was angerichtet.? Wörtlich bittet Simmel die Mitarbeiterinnen und Mitarbeiter, ?welche sich von unseren Kunden teilweise Beschimpfung oder gar Drohungen anhören mussten?, um Verzeihung. Für eine Stellungnahme war Peter Simmel am Mittwoch nicht zu erreichen.
In der Nachricht an seine Mitarbeiter zeigte er sich aber auch erschrocken. ?Viele Schreiben, die ich erhalten habe, besorgen mich aber auch sehr, weil darin unsere Demokratie in Frage gestellt wird. Demokratie abschaffen hatten wir schon mal und das",/Nicht-argumentativer Text
720,"Deportationsfantasien! Nein zu rechter Hetze!

Besonderen Dank an die beiden Alevitischen Gemeinden für die Initiative. Es war mir eine Ehre, dass gemeinsam mit Euch und vielen tatkräftigen Menschen organisieren zu dürfen. Innerhalb von 48 Stunden stand die größte Kundgebung, die Hamm seit Jahrzehnten gesehen hat. Weil alle mitangepackt haben und weil alle mitanpacken wollten!

Die Reden von Cansel Kaplan, Marc Herter und Astrid Taudien haben uns aus der Seele gesprochen. Danke an Mahmoud Ez Aldin, der 2015 aus Syrien floh und hier in Hamm arbeitet und inzwischen den deutschen Pass hat und an Cellestino Kraus, von der Sinti Allianz Deutschland, die mit ihren Reden unsere Herzen erreicht haben. Ihr gehört zu uns! Und wir werden uns egal wo und wann vor euch und jeden Menschen in diesem Land stellen, die der AfD nicht passen! Das ist der Aufstand der Anständigen.

Heute bin ich besonders dankbar ein Teil dieser Demokratie, dieser Stadt und ihrer Menschen zu sein. Und dankbar heute einen kleinen Beitrag dabei leisten zu dürfen, dass Hamm bunt bleibt.

#wirsindmehr #hamm #hammvonmorgen
	#nieWiederIstJetzt 
Hann. Münden gegen Rechts! 

Wir rufen alle Verbündeten auf, am 10.02.2024 ab 15 Uhr auf dem Kirchplatz in Hann. Münden, ein Zeichen gegen erstarkende rechte Ideologien zu setzen!",/Nicht-argumentativer Text
721,"Der DGB ruft zu Demonstrationen gegen die Deportationspläne von Rechtsextremen auf. Macht mit. Hier gibt es die Liste der Veranstaltungen.
	
	
	
	Kundgebung und Lesung anlässlich des 15. Februar",/Nicht-argumentativer Text
722,"Nie wieder ist jetzt!
Das ZdK ruft zur Teilnahme an der Demonstration gegen Antisemitismus, Judenhass, Rassismus und Fremdenfeindlichkeit am kommenden Sonntag, dem 10. Dezember um 13 Uhr am Großen Stern in Berlin-Tiergarten, auf.

Unter der Schirmherrschaft von Bundestagspräsidentin Bärbel Bas ruft ein breites Bündnis zur Solidaritätskundgebung auf: FÜR ein friedliches und respektvolles Miteinander in unserer Stadt und in unserem Land. GEGEN Antisemitismus, Rassismus und",/Nicht-argumentativer Text
723,"Ein Beitrag von Werner Hoffmann Auf einen Artikel von Friedrich Merz (?> ) habe ich wie folgt geantwortet: ?Teil 1 ?> Herr Merz, ich traue Ihnen keinen Zentimeter. Sie waren bei #BlackRock bi?
	
	Wir brauchen insgesamt 4.000 Unterstützungsunterschriften bis Mitte Februar, damit auch die ÖDP bei der nächsten Europawahl antreten kann. Wer noch keine Unterschrift abgegeben hat oder jemanden kennt, der/die unseren Wahlantritt unterstützen würde, kann hier das Formular herunterladen, ausfüllen und per Post einsenden: https://bit.ly/3SfUaMc:=:https://www.oedp.de/fileadmin/user_upload/bundesverband/wahlen/Europawahl_2024/EuWO_Anl14_Form_OEDP.pdf 

ÖDP Bundespolitisches Büro
 Neckarstr. 27-29
 55118 Mainz

DANKE! ?
",/Nicht-argumentativer Text
724,"	In der Nacht vom 09. auf den 10. November 1938 brannten in Deutschland Synagogen, und es gab eine bis dahin beispiellose Gewalt gegen die jüdische Bevölkerung.

85 Jahre später gibt es wieder Brandanschläge und Gewalttaten gegen Jüdinnen und Juden und die Zahl antisemitischer Straftaten steigt. 

Wir gedenken heute den Opfern des nationalsozialistischen Terrors. 
Wir gedenken den Opfern der Massaker in Israel. 
",/Nicht-argumentativer Text
725,"? Mittwoch, 24.01. 17:30 Uhr

#demo #schorndorf #noafd #solidarisch
	
	Das ""Eckernförder Bündnis gegen Rechts"" ruft zu einer Demonstration auf, um gemeinsam für Demokratie und Toleranz einzutreten.

Die Demonstration beginnt am Sonntag (28.01.2024) um 14:00 Uhr.
Startpunkt ist die Hafenspitze in Eckernförde.",/Nicht-argumentativer Text
726,"Wow! Geht doch! 

Gut 1500 Bürgerinnen und Bürger, darunter viele Mitglieder der Familien-Partei SV Herten, versammelten sich heute vor dem Hertener Rathaus und positionierten sich eindeutig gegen Hass und rechte Hetze.",/Nicht-argumentativer Text
727,"Antifa ist und bleibt Landarbeit!
Mit allerbesten Grüßen Richtung  #Gera #Ronneburg.
#DankeAntifa ????

Video: @OmaGegenRechts(X/Twitter)
______
Wenn ihr eurer Meinung auch mit Klamotten oder Accessoires Ausdruck verleihen wollt, schaut gerne mal bei uns im Laden oder im Shop auf ?no-borders.net vorbei. Dort findet ihr jede Menge Hoodies, T-Shirts, Shorts oder Socken aber auch eine riesige Auswahl an Lektüre und haufenweise Sticker oder Poster mit klaren Statements gegen Nazis, homophobe und transphobe A***löcher, Antisemiten und Rassisten.
",/Nicht-argumentativer Text
728,"#niewiederistjetzt #demokratie #kleve
",/Nicht-argumentativer Text
729,"#Barmstedt demonstriert gegen Rechts, für Demokratie und Vielfalt! ??

?? Samstag, 10. Februar
? 12:00 Uhr
? Marktplatz (Barmstedt)

Bildbeschreibung für die Barrierefreiheit im Alternativtext.

#demo #kundgebung #barmstedt #noafd #demokratie #nazisraus #niewieder #niewiederistjetzt #niewiederfaschisms #zusammengegenrechts",/Nicht-argumentativer Text
730,"Unser Vorstand steht klar für Vielfalt und Teilhabe. ? Die Vorstands-Mitglieder finden: Für Rechtsextremismus darf kein Platz sein in unserer Gesellschaft!

#NieWiederIstJetzt #LebenshilfeMomente #solidarität #demokratie #GemeinsamZukunftGestalten #LebenshilfeNiedersachsen #lebenshilfe #teilhabe #inklusion",/Nicht-argumentativer Text
731,"	Gemeinsam mit Akteuren aus der Celler Kulturszene laden wir zu einer Kundgebung gegen Rechtsextremismus ein. Wir haben verschiedene Celler Künstlerinnen und Künstler gebeten, auf unserer Bühne einen Beitrag mittels Musik und Literatur zu leisten. Für den Erhalt der Demokratie und Vielfalt in Kultur und Gesellschaft. 
Und so viele machen mit. Freut euch auf einen bunten und fröhlichen Sonntag, gegen Hass, Hetze und Rassismus. Wir kooperieren mit dem Bündnis Solidarisches Celle und werden von der Europa-Union Celle und anderen unterstützt.
Freut euch auf klare kreative Statements auf der Bühne und daneben, im Publikum. Wir sind mehr! #wirsindmehr 
#wirsinddemo
#wirsinddiebrandmauer 
#demokratieleben 
#demokratiesta?rken 
Hannoversche Volksbank eG 
Sparkasse Celle-Gifhorn-Wolfsburg",/Nicht-argumentativer Text
732,"Nie wieder ist jetzt! 

Unser Ortsverein wird auch in diesem Jahr am Samstag, dem 27.01.2024 den Opfern des Nationalsozialismus gedenken. 
Wir laden ein, um 18.00 Uhr in der Bischofstrasse 15 in Bischofswerda an den Stolpersteinen der Familie Hoffmann in Zeiten wieder aufkommenden rechtsextremen und faschistischen Gedankenguts mit uns mit Blumen, Kerzen und kleinen Redebeiträgen, die jede/r die/der möchte gern beisteuern kann ein Zeichen gegen das Vergessen zu setzen. 

#niewiederistjetzt
",/Nicht-argumentativer Text
733,"Demokraten müssen zusammen stehen.
	
	
	#NieWiederIstJetzt??
	Wir sind von Beginn an dabei, wenn es darum geht Rechtsextremismus die rote Karte zu zeigen. Mach mit und werde Mitglied: https://link.spd.de/MW3:=:https://www.spd.de/unterstuetzen/mitglied-werden",/Nicht-argumentativer Text
734,"DEMO GEGEN RECHTS / DEMO PROTI DESNI

Danke an die ÖH Klagenfurt/Celovec für die Organisation!

 #niewiederistjetzt #wirsindmehr #demogegenrechts #klagenfurt #celovec #schaunedweg
	Remigration? Gibt's bei uns nur im Mehrwegkreislauf! ?

#mühlenkölsch #keinkölschfürnazis
",/Nicht-argumentativer Text
735,"Kundgebung für Demokratie und Vielfalt in Altenbeken

Für Samstag, den 23.3. ruft das Aktionsbündnis für Demokratie zu einer gemeinsamen Kundgebung für demokratische Grundwerte und gegen Hass und Hetze auf. Alle Bürgerinnen und Bürger sind eingeladen, auf dem Parkplatz am Marktplatz in Altenbeken gemeinsam ein Zeichen gegen Extremismus, Hass und Hetze zu setzen. Das Aktionsbündnis für Demokratie ist ein Zusammenschluss der im Rat der Gemeinde Altenbeken vertretenen Fraktionen von CDU, SPD, GRÜNEN, ABA und FDP. Die Aktion darf auch als Antwort auf eine zeitgleich angekündigte Kundgebung der AfD-Paderborn in Altenbeken verstanden werden.
#Altenbeken #Buke #Schwaney #Niewiederistjetzt #cdualtenbeken",/Nicht-argumentativer Text
736,"#vielfalt #demokratie #solidarita?t #Antifaschismus #niewiederistjetzt
",/Nicht-argumentativer Text
